prev_id,curr_id,contract,amount,credit,down_payment,start_day,purpose,contract_status,payment_type,reject_reason,client,product_type,channel ,yield_group
1264542,100737,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1183010,100737,Consumer loans,167377.5,117162,50215.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2497635,100738,Consumer loans,677601,609840,67761,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,low_normal
2358589,100740,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,New,XNA,Contact center,XNA
1617419,100740,Consumer loans,70614,70614,0,FRIDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,low_normal
1760287,100741,Revolving loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1578014,100741,Revolving loans,45000,45000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
2716983,100741,Consumer loans,32535,32535,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1962297,100741,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1079313,100741,Consumer loans,15030,15030,0,FRIDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,high
2379013,100743,Cash loans,67500,74182.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,AP+ (Cash loan),low_normal
1050395,100744,Consumer loans,269325,258390,26932.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1667148,100745,Consumer loans,44689.5,44689.5,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2256674,100745,Consumer loans,37422,37422,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1518189,100745,Cash loans,90000,90000,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Country-wide,high
2505229,100746,Consumer loans,146265.615,146263.5,2.115,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1729091,100746,Consumer loans,32341.5,32179.5,3235.5,THURSDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
1542241,100746,Consumer loans,26100,23490,2610,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1388610,100746,Consumer loans,55431,60921,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2798931,100746,Consumer loans,32341.5,35757,0,THURSDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
2408251,100747,Consumer loans,442773,416902.5,44280,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1629671,100747,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2262231,100748,Consumer loans,53550,51327,5400,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2070873,100748,Consumer loans,143154,143154,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_action
1810143,100748,Consumer loans,65695.5,65695.5,0,FRIDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Regional / Local,low_action
2649346,100748,Consumer loans,65695.5,65695.5,0,FRIDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Regional / Local,low_action
1522365,100748,Consumer loans,23962.5,19170,4792.5,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2105352,100749,Cash loans,715500,857169,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2057343,100749,Revolving loans,0,135000,,FRIDAY,XAP,Refused,XNA,HC,Repeater,walk-in,Credit and cash offices,XNA
2425558,100749,Consumer loans,58014,46408.5,11605.5,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2258730,100749,Consumer loans,137700,149512.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
1019185,100749,Cash loans,0,0,,WEDNESDAY,XNA,Refused,Cash through the bank,SCO,Repeater,XNA,Credit and cash offices,XNA
1005369,100749,Cash loans,702000,840996,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2041318,100749,Revolving loans,45000,45000,,TUESDAY,XAP,Refused,XNA,HC,Repeater,walk-in,Regional / Local,XNA
1622721,100749,Cash loans,337500,384277.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,high
1622722,100749,Revolving loans,0,90000,,MONDAY,XAP,Approved,XNA,XAP,Repeater,walk-in,Credit and cash offices,XNA
2190219,100750,Consumer loans,53545.5,53545.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1584499,100750,Consumer loans,18981,17586,3798,TUESDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Country-wide,middle
2394831,100751,Consumer loans,33255,36549,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2205059,100751,Cash loans,900000,1030680,,MONDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,middle
1543566,100752,Consumer loans,96264,111510,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1523389,100753,Consumer loans,65956.5,70600.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1975785,100753,Consumer loans,62910,63099,6291,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
2235122,100753,Revolving loans,45000,45000,,TUESDAY,XAP,Approved,XNA,XAP,New,walk-in,Stone,XNA
2343848,100754,Revolving loans,0,900000,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2426087,100754,Cash loans,607500,848070,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2298205,100754,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2093496,100754,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1234961,100754,Cash loans,675000,790830,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1464904,100755,Cash loans,45000,47970,,FRIDAY,Other,Approved,Cash through the bank,XAP,Repeater,walk-in,Country-wide,high
2496193,100755,Consumer loans,40500,50391,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1822938,100756,Revolving loans,67500,67500,,MONDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Regional / Local,XNA
2316969,100756,Consumer loans,78745.5,82903.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
2376170,100756,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1496722,100756,Cash loans,229500,293175,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
2611390,100757,Consumer loans,314820,314820,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1075164,100759,Revolving loans,0,765000,,TUESDAY,XAP,Approved,XNA,XAP,Refreshed,x-sell,AP+ (Cash loan),XNA
2506630,100760,Cash loans,157500,173092.5,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,AP+ (Cash loan),middle
1770795,100760,Cash loans,589500,715059,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1010968,100761,Cash loans,450000,491580,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,low_normal
1206911,100761,Consumer loans,179550,134550,45000,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1602299,100762,Consumer loans,27472.5,25947,2749.5,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1358926,100763,Revolving loans,202500,202500,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2761801,100763,Consumer loans,321970.5,350302.5,0,WEDNESDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,low_action
1919396,100764,Consumer loans,89955,71964,17991,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
2452739,100765,Revolving loans,270000,270000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2485010,100765,Revolving loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1492775,100766,Consumer loans,49518,49518,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
1491427,100767,Consumer loans,173610,188505,0,FRIDAY,XAP,Refused,Cash through the bank,SCO,New,XNA,Regional / Local,middle
2430295,100768,Consumer loans,21109.275,19935,2114.775,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1936846,100768,Consumer loans,76369.5,101790,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
1999256,100768,Consumer loans,63837,66595.5,3240,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1386386,100768,Revolving loans,0,45000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1540045,100769,Revolving loans,112500,112500,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2427227,100769,Consumer loans,118827.9,118827.9,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1807223,100769,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2454340,100770,Consumer loans,103455,108918,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_normal
1051896,100770,Consumer loans,42106.5,42390,4500,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1264073,100770,Consumer loans,80955,86652,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_normal
1780304,100771,Consumer loans,114480,103032,11448,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2623483,100772,Consumer loans,42736.5,40297.5,8550,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1303546,100772,Cash loans,1125000,1436850,,MONDAY,XNA,Refused,XNA,HC,Refreshed,x-sell,Credit and cash offices,low_normal
1533659,100772,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2518605,100772,Consumer loans,39217.5,36774,7843.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2043513,100773,Consumer loans,153495,138145.5,15349.5,TUESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Stone,high
2802355,100773,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,AP+ (Cash loan),XNA
2809384,100773,Consumer loans,153495,138145.5,15349.5,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
1465407,100773,Consumer loans,64722.15,63054,6474.15,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1088617,100773,Consumer loans,17415,18949.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,high
1214181,100774,Revolving loans,0,450000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1717828,100774,Consumer loans,143955,133407,28791,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2404439,100774,Consumer loans,25933.5,27720,2596.5,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
1921239,100775,Cash loans,405000,405000,,MONDAY,Buying a new car,Approved,Cash through the bank,XAP,New,walk-in,Channel of corporate sales,low_normal
2036029,100775,Consumer loans,31182.93,34269.93,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2304674,100776,Consumer loans,14530.5,17077.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
1266711,100776,Consumer loans,64395,64395,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_action
2361180,100778,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1650150,100778,Cash loans,450000,450000,,TUESDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,low_normal
2049240,100778,Cash loans,373500,448632,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2018234,100778,Cash loans,675000,875173.5,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1673466,100778,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1951338,100778,Consumer loans,121716,109543.5,12172.5,FRIDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,low_normal
1778926,100778,Consumer loans,121716,121716,0,FRIDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,low_normal
2696937,100779,Consumer loans,21600,21042,2160,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2714390,100780,Consumer loans,153900,153900,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
2428641,100781,Consumer loans,89995.5,99499.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1301780,100782,Cash loans,225000,313002,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1756866,100782,Consumer loans,45067.5,31567.5,13500,WEDNESDAY,XAP,Approved,Non-cash from your account,XAP,Repeater,XNA,Country-wide,high
2805644,100782,Consumer loans,19345.5,17095.5,2250,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1104404,100783,Consumer loans,54000,48600,5400,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
1447333,100783,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2766039,100784,Cash loans,202500,229230,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2360915,100784,Cash loans,157500,173092.5,0,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1213244,100784,Cash loans,630000,727299,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2423860,100784,Cash loans,517500,585126,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,middle
1238372,100784,Cash loans,414000,471379.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,low_normal
2506999,100784,Cash loans,900000,1004544,,WEDNESDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,middle
2670442,100784,Cash loans,495000,544005,,FRIDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,low_normal
1151890,100785,Cash loans,112500,134883,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2478582,100785,Consumer loans,153000,137700,15300,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
1944898,100785,Cash loans,225000,247275,0,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2486069,100786,Revolving loans,0,225000,,THURSDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
2219948,100786,Cash loans,1129500,1244304,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1614231,100786,Consumer loans,137695.5,110695.5,27000,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1475893,100787,Consumer loans,95350.5,88078.5,9535.5,WEDNESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,middle
1853298,100787,Consumer loans,107991,97191,10800,FRIDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,middle
1475837,100787,Consumer loans,95350.5,90346.5,9535.5,WEDNESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,middle
1756661,100789,Consumer loans,142758,155196,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,low_normal
2037144,100789,Consumer loans,114372,125694,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,low_normal
1520511,100789,Consumer loans,111996,100116,11880,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
2154644,100790,Consumer loans,50395.5,53055,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2509825,100790,Cash loans,90000,92970,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2803596,100790,Consumer loans,38196,37773,3825,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1214377,100791,Cash loans,180000,180000,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,AP+ (Cash loan),middle
2552748,100791,Revolving loans,0,67500,,SUNDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Stone,XNA
2714514,100792,Consumer loans,40302,25002,20250,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1365036,100792,Consumer loans,207697.5,207697.5,0,THURSDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,low_action
1362290,100792,Consumer loans,105894.9,104737.5,10593.9,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2345618,100793,Consumer loans,27000,27000,0,MONDAY,XAP,Approved,Non-cash from your account,XAP,Repeater,XNA,Stone,middle
1988432,100793,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,AP+ (Cash loan),XNA
2479430,100793,Consumer loans,113175,129982.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
1019341,100793,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1734941,100795,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1721532,100795,Revolving loans,270000,270000,,TUESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1951661,100795,Consumer loans,338400,365202,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
1924126,100795,Consumer loans,279000,279000,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
2819017,100796,Cash loans,697500,769315.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1918063,100796,Cash loans,774000,853690.5,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,middle
1070187,100796,Consumer loans,165033,165033,0,TUESDAY,XAP,Unused offer,XNA,CLIENT,New,XNA,Country-wide,XNA
2845053,100796,Cash loans,720000,843552,,SATURDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Contact center,middle
2663446,100796,Consumer loans,118012.5,120091.5,11925,TUESDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,middle
2465025,100796,Cash loans,315000,357619.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2819015,100796,Cash loans,337500,376483.5,,WEDNESDAY,Repairs,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,high
1977929,100796,Cash loans,697500,824085,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1942384,100796,Cash loans,742500,831690,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,middle
2700786,100796,Consumer loans,18180,16362,1818,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2264621,100797,Revolving loans,0,0,,MONDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2165394,100797,Consumer loans,105448.5,104922,10548,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1434825,100797,Consumer loans,71622,71622,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
2794716,100798,Consumer loans,58495.5,52645.5,5850,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1365102,100798,Consumer loans,44460,41332.5,4446,SATURDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Stone,low_normal
1892514,100799,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
2103528,100799,Consumer loans,112495.5,118435.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Regional / Local,low_normal
1642058,100800,Cash loans,135000,148365,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1671477,100800,Consumer loans,58608,52744.5,5863.5,WEDNESDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,middle
2043423,100800,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1150666,100800,Revolving loans,90000,90000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1736742,100802,Cash loans,103500,130824,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2615461,100802,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1565668,100802,Consumer loans,27855,31531.5,2790,TUESDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Country-wide,high
1474444,100802,Cash loans,67500,85320,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1287643,100803,Consumer loans,17325,14544,3465,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2789575,100803,Consumer loans,28575,25717.5,2857.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1307752,100803,Consumer loans,26838,24151.5,2686.5,SATURDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Country-wide,middle
2537821,100804,Consumer loans,175864.5,194436,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1214449,100804,Revolving loans,45000,45000,,WEDNESDAY,XAP,Approved,XNA,XAP,New,walk-in,Country-wide,XNA
1816180,100805,Consumer loans,126859.5,126225,12690,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
1820502,100805,Consumer loans,105705,95134.5,10570.5,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2527080,100806,Revolving loans,765000,765000,,SUNDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1176676,100808,Cash loans,229500,261486,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2330789,100808,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2785864,100809,Cash loans,45000,46485,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,x-sell,Contact center,middle
2311804,100812,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1089854,100812,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1026740,100812,Cash loans,360000,461736,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,high
1225288,100812,Revolving loans,135000,135000,,WEDNESDAY,XAP,Refused,XNA,HC,Refreshed,walk-in,Credit and cash offices,XNA
2826302,100812,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2154353,100812,Cash loans,225000,225000,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2522772,100812,Cash loans,450000,450000,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1359945,100812,Cash loans,405000,519457.5,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,high
1682548,100813,Consumer loans,37431,35356.5,3744,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1632479,100813,Consumer loans,26955,16483.5,11250,SATURDAY,XAP,Refused,XNA,LIMIT,Repeater,XNA,Country-wide,high
2257881,100813,Consumer loans,21060,22171.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,high
2566708,100813,Cash loans,360000,496890,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1007568,100813,Consumer loans,35635.5,32035.5,3600,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2228524,100814,Consumer loans,22995,21721.5,2299.5,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
2804231,100814,Consumer loans,61506,61506,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_action
2239927,100814,Cash loans,315000,349096.5,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2572171,100815,Revolving loans,202500,202500,,TUESDAY,XAP,Approved,XNA,XAP,Refreshed,x-sell,AP+ (Cash loan),XNA
2465382,100815,Consumer loans,99463.5,89514,9949.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
2053984,100815,Cash loans,765000,896274,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,AP+ (Cash loan),low_action
2308701,100815,Cash loans,225000,247275,,TUESDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1484234,100816,Revolving loans,0,0,,MONDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2151777,100816,Cash loans,171000,252261,,THURSDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,middle
2027437,100816,Consumer loans,97649.775,118912.5,4.275,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
